sequence,x,y,z,heading,roll,pitch
1568104738075447470,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738095439190,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738105517870,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738155569236,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738165284985,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738185340419,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738195436796,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738205314026,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738225481947,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738235585396,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738245385597,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738255541241,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738265403878,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738275520736,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738285327306,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738295469157,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738305230668,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738335046878,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738375495014,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738385314160,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738395695832,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738405296855,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738415057470,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738425247580,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738434960833,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738445320360,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738455651053,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738466954535,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738494612774,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738505151734,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738514859003,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738524864591,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738535050957,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738545052097,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738554936814,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738564857822,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738574859346,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738584625466,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738594907293,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738604676036,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738634838280,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738644359235,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738664666491,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738684665763,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738694555825,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738704390396,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738734739210,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738744486801,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738754586346,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738764452215,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738774431434,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738784726573,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738794666078,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738804691091,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738844559580,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738854279905,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738864178095,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738894578912,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738924264939,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738934248926,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738944725164,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738984449260,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104738994735088,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739004756357,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739014752248,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739024733899,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739044829528,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739054889071,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739084712610,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739094773081,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739104749515,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739115143540,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739134759816,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739144742299,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739194812322,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739204670542,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739214899278,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739234792080,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739244665565,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739254771095,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739274754366,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739294759078,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739304685718,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739324837574,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739334786263,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739344744297,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739354910437,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739364760625,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739374871915,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739384627122,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739394949687,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739403807662,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739413871878,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739424571743,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739474722282,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739484269830,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739494449252,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739514767004,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739524211667,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739554461436,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739564849924,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739584444790,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739594607443,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739604650441,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739614383823,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739624802201,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739634693287,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739654513733,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739664717348,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739674846463,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739704520681,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739714427800,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739744693442,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739774734240,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739795049241,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739834415654,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739844789262,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739854398189,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739864003084,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739873946045,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739894549317,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739904444307,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739914403173,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739924787661,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739934805058,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739954908944,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739964704569,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739984790341,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104739994663538,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740024818198,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740034889102,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740054942904,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740064732641,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740074948224,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740084647140,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740104304986,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740115899075,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740124807388,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740135111585,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740154761110,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740164806476,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740184671117,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740194668096,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740214923542,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740224579703,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740234769237,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740244622881,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740264591624,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740274708994,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740295033627,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740315002689,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740333797385,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740355129271,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740364735478,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740374794861,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740384798433,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740404686051,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740414765275,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740424684171,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740444981891,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740475083876,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740484776007,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740494778715,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740504615078,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740515050385,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740524643472,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740544975177,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740564689890,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740574870303,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740594967052,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740604679921,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740624763773,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740644790886,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740654774649,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740664660711,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740694793674,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740714933753,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740724679744,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740754878310,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740774965170,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740784114297,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740793858271,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740804616443,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740814692339,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740824726281,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740834962506,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740844837847,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740874775663,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740884815845,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740904613122,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740914756958,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740924708623,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740945600166,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740954861555,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740964689950,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104740985000406,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741015143065,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741034885011,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741044698237,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741074764573,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741084787826,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741094761348,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741104694453,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741124700701,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741154684152,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741164681451,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741174673183,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741184634001,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741194779084,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741204608119,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741214684591,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741234812030,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741254778116,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741263906985,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741273811160,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741284680954,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741294748594,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741304669857,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741334810084,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741344880988,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741384595324,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741394763481,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741444863682,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741464608124,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741514583550,15.018687697891396,-48.33382396698141,0.0,1.3819690098603117,0.0,0.0
1568104741534791345,15.023161853098767,-48.31012902374191,0.0,1.3863396533495722,0.0,0.0
1568104741554853052,15.027582643190065,-48.2861517035194,0.0,1.3905701089116227,0.0,0.0
1568104741564664102,15.029736738534078,-48.27426052116746,0.0,1.3926009934676222,0.0,0.0
1568104741584712209,15.034121915745287,-48.249623048089944,0.0,1.3966760581414719,0.0,0.0
1568104741595106457,15.036386524872379,-48.23666974031056,0.0,1.3987503593436104,0.0,0.0
1568104741604844063,15.038502395944116,-48.224423106946865,0.0,1.4006704410312205,0.0,0.0
1568104741624653373,15.0427894119918,-48.19917533490923,0.0,1.4045091566476449,0.0,0.0
1568104741644729225,15.047109769669712,-48.173128736379766,0.0,1.4083104785949807,0.0,0.0
1568104741654716028,15.049249576951917,-48.159998969789335,0.0,1.4101691789300257,0.0,0.0
1568104741664676206,15.051377350044788,-48.14678951393429,0.0,1.4120021262353946,0.0,0.0
1568104741674766727,15.053526423860164,-48.13329012958681,0.0,1.4138382972207155,0.0,0.0
1568104741684606482,15.055615651328896,-48.12001250170099,0.0,1.4156091018557424,0.0,0.0
1568104741703892340,15.059691725412323,-48.09366172986848,0.0,1.4190247640548561,0.0,0.0
1568104741744531845,15.068196642526061,-48.036711041658265,0.0,1.4259938040204698,0.0,0.0
1568104741754800104,15.070326872678601,-48.02201425547062,0.0,1.427707733957776,0.0,0.0
1568104741764716727,15.072376802273322,-48.00770258295473,0.0,1.4293456766137267,0.0,0.0
1568104741774744492,15.074442263960352,-47.99311216857012,0.0,1.430985015717006,0.0,0.0
1568104741794889564,15.078568615153744,-47.96344032651658,0.0,1.4342280274206447,0.0,0.0
1568104741824586311,15.08459397008169,-47.91881745745961,0.0,1.438890525875186,0.0,0.0
1568104741834768389,15.086643709432964,-47.90327457885403,0.0,1.4404578716628798,0.0,0.0
1568104741844493610,15.088593616419052,-47.88831275882906,0.0,1.4419404095836972,0.0,0.0
1568104741854697193,15.090631076826758,-47.87249254792355,0.0,1.443480922806968,0.0,0.0
1568104741874876442,15.094634887440549,-47.84083522341345,0.0,1.4464835012626078,0.0,0.0
1568104741894812031,15.098556308778019,-47.80907541620851,0.0,1.4493940093245516,0.0,0.0
1568104741934708073,15.106299326033634,-47.74406096192372,0.0,1.455059375122447,0.0,0.0
1568104741944739038,15.108223596316792,-47.72740769126625,0.0,1.4564516586005467,0.0,0.0
1568104741954793173,15.11014302721546,-47.710591699578586,0.0,1.4578346168068073,0.0,0.0
1568104741974929028,15.11395881017656,-47.67653846343848,0.0,1.4605673850534104,0.0,0.0
1568104741994733858,15.117674338222855,-47.64255520910035,0.0,1.4632084248527577,0.0,0.0
1568104742004610319,15.119513089625375,-47.62542594743375,0.0,1.4645085915946627,0.0,0.0
1568104742034798453,15.125073840820226,-47.57231432585288,0.0,1.4684151008276185,0.0,0.0
1568104742044590589,15.126857998374268,-47.55484132871979,0.0,1.4696609498094964,0.0,0.0
1568104742074846119,15.132308652717777,-47.50009115120195,0.0,1.473446728922003,0.0,0.0
1568104742084780535,15.134077628206564,-47.48186178853989,0.0,1.474667774489647,0.0,0.0
1568104742104637399,15.137582732394046,-47.44505092673962,0.0,1.4770366687155287,0.0,0.0
1568104742114671853,15.139338742684897,-47.42625959712922,0.0,1.478195930267584,0.0,0.0
1568104742124659072,15.141076532704211,-47.407430714833474,0.0,1.4793252061297653,0.0,0.0
1568104742134632531,15.142802180574563,-47.388502492035364,0.0,1.480429007292045,0.0,0.0
1568104742144541282,15.144507145821981,-47.369573262997875,0.0,1.481502457318945,0.0,0.0
1568104742163820931,15.14779803103487,-47.33238925608416,0.0,1.4835265893818792,0.0,0.0
1568104742204575995,15.154644041731638,-47.25225624315618,0.0,1.4875377349845336,0.0,0.0
1568104742214672916,15.156317894171144,-47.23208350499468,0.0,1.4884778646894872,0.0,0.0
1568104742224659111,15.157965042331327,-47.21200731344885,0.0,1.4893875599355575,0.0,0.0
1568104742234726879,15.159617406587728,-47.19164179098806,0.0,1.4902848158004722,0.0,0.0
1568104742244740147,15.16125278522686,-47.17126185843004,0.0,1.4911578017158686,0.0,0.0
1568104742255009205,15.162921782739687,-47.15023237700182,0.0,1.4920333633580607,0.0,0.0
