sequence,x,y,z,heading,roll,pitch
1517161752992229077,-219.20613949227342,-159.303802250492,0,0.36596105526583594,0,0
1517161753025012337,-219.02682244105827,-159.2338639576703,0,0.37780084236704276,0,0
1517161753058224451,-218.8462603140655,-159.16094787466793,0,0.38980836947937403,0,0
1517161753125190305,-218.48562024465562,-159.00765322551962,0,0.4140578604069878,0,0
1517161753159562254,-218.3023242986025,-158.9257348136877,0,0.4265242040839338,0,0
1517161753192007128,-218.13045209528877,-158.84640832517485,0,0.43830362411438,0,0
1517161753225029920,-217.9566770363993,-158.76368326037905,0,0.450304661997164,0,0
1517161753257049973,-217.7893084527614,-158.68156655384405,0,0.4619524907070097,0,0
1517161753291120786,-217.61245710296546,-158.5921425672998,0,0.4743582498843853,0,0
1517161753325350264,-217.43608179329314,-158.50018643322164,0,0.4868339797877834,0,0
1517161753358911227,-217.2644314946348,-158.40797784839492,0,0.49907773471077327,0,0
1517161753393249413,-217.0901341425378,-158.31154545976582,0,0.5116168106173563,0,0
1517161753425092850,-216.92971452409267,-158.22024097023962,0,0.5232553591058606,0,0
1517161753459500608,-216.75770572783645,-158.11956270407484,0,0.5358422733660929,0,0
1517161753492492614,-216.59408597740105,-158.02106543543195,0,0.547921942993031,0,0
1517161753525395656,-216.43220085842924,-157.9209310546819,0,0.5599792408735929,0,0
1517161753559370400,-216.26641364737364,-157.81555145020636,0,0.5724397482240237,0,0
1517161753592345286,-216.10685214634572,-157.71135572439766,0,0.5845435320208002,0,0
1517161753625108449,-215.9496434307786,-157.605968155186,0,0.596579134188644,0,0
1517161753658814251,-215.78930831004485,-157.49562287262347,0,0.6089707142195809,0,0
1517161753692255880,-215.63164483314605,-157.38422262598155,0,0.6212746666225869,0,0
1517161753726446699,-215.47192216261658,-157.2683603238459,0,0.6338637939025487,0,0
1517161753793135452,-215.16473120919306,-157.0366926006314,0,0.6584454667826823,0,0
1517161753826343821,-215.0139352722142,-156.91855062010416,0,0.6706988509436187,0,0
1517161753859088039,-214.8666808890301,-156.8002627931575,0,0.682788884533148,0,0
1517161753893194662,-214.714828872979,-156.67516627804963,0,0.6953900261725974,0,0
1517161753926337556,-214.56877755361603,-156.55177000180788,0,0.7076427087583156,0,0
1517161753958281957,-214.4294300590777,-156.43113391856153,0,0.7194591343902391,0,0
1517161754026662316,-214.1358969396809,-156.16732548075632,0,0.7447746501499415,0,0
1517161754058954927,-213.99955830078343,-156.04012001265542,0,0.7567393168374802,0,0
1517161754094025918,-213.85316957019882,-155.90007922697717,0,0.7697397478988444,0,0
1517161754127109513,-213.71669517994198,-155.76617986552145,0,0.7820091720079216,0,0
1517161754160700878,-213.57974948728344,-155.62845337520622,0,0.7944721891147202,0,0
1517161754193827099,-213.44631681533556,-155.4908953975846,0,0.8067674587988396,0,0
1517161754226931559,-213.31459039659646,-155.3517129292303,0,0.819059050743731,0,0
1517161754259993329,-213.18466341120717,-155.21100882073614,0,0.8313387783577099,0,0
1517161754292829520,-213.0572492211435,-155.069591780752,0,0.8435382538813359,0,0
1517161754326944015,-212.926606825021,-154.92091393249456,0,0.8562159262427494,0,0
1517161754360084701,-212.80139888575962,-154.7747771478634,0,0.8685336657310337,0,0
1517161754393559900,-212.6766486543543,-154.62547625636367,0,0.8809441002562441,0,0
1517161754427889254,-212.55052923539898,-154.47062979004977,0,0.8936218027696696,0,0
1517161754461091671,-212.43031380246504,-154.31922190382883,0,0.9058381417453943,0,0
1517161754494546421,-212.31095537908988,-154.16505521481093,0,0.9181047757333496,0,0
1517161754527851275,-212.1939133393428,-154.0100030451654,0,0.930276405688223,0,0
1517161754560005127,-212.08261789085043,-153.8588427383285,0,0.9419917229019761,0,0
1517161754594636801,-211.96463266625506,-153.69445035847855,0,0.9545731459756512,0,0
1517161754627737517,-211.85370847951165,-153.535817705451,0,0.9665652415935672,0,0
1517161754660926205,-211.74431642816265,-153.3753112241331,0,0.9785590980942042,0,0
1517161754694502689,-211.63552403396324,-153.21147689489874,0,0.9906648527709798,0,0
1517161754727792375,-211.5295417603831,-153.04762701418372,0,1.0026415844919212,0,0
1517161754760299204,-211.42787454427184,-152.88629668528964,0,1.0143143643442538,0,0
1517161754794530090,-211.32277872469533,-152.7150133860866,0,1.0265849008946233,0,0
1517161754827513360,-211.2234348829328,-152.5486446292889,0,1.038389920194535,0,0
1517161754860142692,-211.12702827974962,-152.38280458564896,0,1.0500529216170298,0,0
1517161754893939955,-211.02914938250746,-152.20973805488012,0,1.062119723157545,0,0
1517161754928046706,-210.9324321463769,-152.0337839555575,0,1.0742854475279042,0,0
1517161754960825005,-210.84144622803782,-151.86347696523467,0,1.085968744335284,0,0
1517161754994591899,-210.74974580036294,-151.68682479499293,0,1.0979980541111194,0,0
1517161755028563731,-210.6595842442537,-151.5078908821754,0,1.1100963408600908,0,0
1517161755060468386,-210.57683806181313,-151.33876586122966,0,1.1214570012272953,0,0
1517161755094236912,-210.4913094016758,-151.15864883314254,0,1.1334821671572566,0,0
1517161755128612220,-210.40642794699914,-150.97414966496723,0,1.1457267447318644,0,0
1517161755161332245,-210.3276968405572,-150.79748808341841,0,1.157387150668302,0,0
1517161755194746001,-210.2493892295429,-150.61605452478005,0,1.1693025730956002,0,0
1517161755228753131,-210.1718790973472,-150.43036209652468,0,1.1814400508277811,0,0
1517161755260491890,-210.10154558718102,-150.25613745133333,0,1.1927795619141321,0,0
1517161755295026278,-210.0272343656736,-150.0655873657383,0,1.205132980415372,0,0
1517161755328665453,-209.95708805164526,-149.87902350935312,0,1.2171835997210585,0,0
1517161755361952611,-209.88986687970413,-149.693513513095,0,1.229127299012731,0,0
1517161755396151302,-209.82309184400742,-149.50202127757635,0,1.2414202356902675,0,0
1517161755428813052,-209.76149760604434,-149.31830799374498,0,1.2531838166727611,0,0
1517161755461358604,-209.70225622869117,-149.13447037767853,0,1.2649300302861095,0,0
1517161755495886688,-209.6417514508309,-148.93861347375918,0,1.277420678341167,0,0
1517161755528561590,-209.5867337488594,-148.75251714631813,0,1.2892703853366623,0,0
1517161755561889774,-209.53287583369143,-148.56197439444014,0,1.3013885472370468,0,0
1517161755596151316,-209.47990544149002,-148.36535985488024,0,1.3138813789822634,0,0
1517161755628635329,-209.43194216813876,-148.17828366269418,0,1.3257610438301977,0,0
1517161755661403004,-209.38580323828558,-147.98894676750663,0,1.3377807892770244,0,0
1517161755695664867,-209.339986412374,-147.79033058320877,0,1.3503896111377403,0,0
1517161755728553124,-209.29835546004088,-147.59908329218476,0,1.362534175810039,0,0
1517161755761419972,-209.25906606734705,-147.40740570826722,0,1.3747129564763976,0,0
1517161755829565022,-209.1850435761103,-147.0083332074785,0,1.4001054445341723,0,0
1517161755861923077,-209.15344074244905,-146.8181086076706,0,1.4122329250110564,0,0
1517161755896593472,-209.12213639914683,-146.6138080365619,0,1.4252794155321071,0,0
1517161755929596807,-209.0948108892137,-146.41889460660514,0,1.437750471329599,0,0
1517161755963509948,-209.06926225745138,-146.21819286640147,0,1.4506195703407354,0,0
1517161755996388125,-209.04695764199843,-146.02324123447895,0,1.4631498265563028,0,0
1517161756029700019,-209.02684922170738,-145.82536838189608,0,1.4759008376711187,0,0
1517161756061482781,-209.0100153980006,-145.63627541354887,0,1.4881197431135833,0,0
1517161756096438823,-208.9941694992853,-145.42798952417778,0,1.5016198925981077,0,0
1517161756129809312,-208.98166719464294,-145.22887279541962,0,1.514568750181832,0,0
1517161756163249245,-208.971727378656,-145.0290967158437,0,1.5276054609767415,0,0
1517161756196559380,-208.96441848781308,-144.8298794471664,0,1.540653162047048,0,0
1517161756229425332,-208.9597586207855,-144.6331332610124,0,1.55358799212492,0,0
1517161756262162093,-208.9576508038474,-144.43700268800754,0,1.566493815117161,0,0
1517161756296255851,-208.9581253162182,-144.23258547728346,0,1.5796897708593038,0,0
1517161756329771628,-208.96119418384419,-144.0314719427662,0,1.592368213295535,0,0
1517161756396844592,-208.97486764736794,-143.62848811305233,0,1.6168493170329725,0,0
1517161756429772468,-208.9851515774473,-143.43039180601255,0,1.6284260419836754,0,0
1517161756462886816,-208.9977962693601,-143.23099178588706,0,1.6397714955006615,0,0
1517161756496495846,-209.01293763664435,-143.0284199380931,0,1.650980039987032,0,0
1517161756530838321,-209.03075478900715,-142.82121955095622,0,1.6621127224320809,0,0
1517161756563989951,-209.05014901478785,-142.62099802510204,0,1.672551009415887,0,0
1517161756597114572,-209.07162834457222,-142.42073108278296,0,1.6826775922341066,0,0
1517161756630594347,-209.09541891624494,-142.21809857480184,0,1.6926045218604053,0,0
1517161756664828913,-209.12185346545695,-142.01066391735273,0,1.7024349285576175,0,0
1517161756697053744,-209.1486323161659,-141.81518433807747,0,1.7113927274870007,0,0
1517161756730700792,-209.1785024882258,-141.61084080471568,0,1.7204407728121636,0,0
1517161756764109043,-209.2100376472342,-141.40770182630968,0,1.7291172334895621,0,0
1517161756797817982,-209.24369794150476,-141.2024796818528,0,1.7375626465307583,0,0
1517161756830950444,-209.2785320755828,-141.00051119955413,0,1.7455624955335385,0,0
1517161756864071481,-209.31503543572512,-140.79835229074789,0,1.7532628487226172,0,0
1517161756896818451,-209.3527282311645,-140.5982146421579,0,1.7605863213223834,0,0
1517161756930772394,-209.39343816583354,-140.3904187721469,0,1.7678773398504015,0,0
1517161756964206438,-209.43509046419945,-140.18551783930306,0,1.7747580491288824,0,0
1517161757031085185,-209.52285586121013,-139.77477017085977,0,1.7876414284018698,0,0
1517161757064049862,-209.56819303795186,-139.57186692440882,0,1.7935644717021897,0,0
1517161757098052095,-209.61632180634086,-139.36226063300455,0,1.799381719784732,0,0
1517161757130425350,-209.66338172972826,-139.162391009665,0,1.804646895485247,0,0
1517161757164514148,-209.7141854042857,-138.95160135535693,0,1.8099054156686956,0,0
1517161757198710824,-209.76638213172535,-138.73979922993388,0,1.8148888114168689,0,0
1517161757232066240,-209.81842927727135,-138.53286755710528,0,1.819470687553608,0,0
1517161757263554747,-209.8685432110598,-138.33720383356214,0,1.8235456534654133,0,0
1517161757298449570,-209.92513490468522,-138.12001081775358,0,1.8277798951612043,0,0
1517161757332004452,-209.98054648664638,-137.9107911409241,0,1.8315749511300823,0,0
1517161757364972778,-210.03588461409186,-137.7048719995766,0,1.8350420086408263,0,0
1517161757399084905,-210.09402175799067,-137.49142975165392,0,1.83835884301022,0,0
1517161757431831619,-210.15062090449,-137.28616198903043,0,1.8412864145856997,0,0
1517161757465350788,-210.2093025560136,-137.07567129582625,0,1.8440251429510444,0,0
1517161757498249222,-210.2675811088506,-136.8686975575239,0,1.8464616498297615,0,0
1517161757531764262,-210.32759534989023,-136.65744983537246,0,1.8486898228281103,0,0
1517161757564928758,-210.38756863066317,-136.44801297879727,0,1.85064445700858,0,0
1517161757598581853,-210.44896834578577,-136.23507859798949,0,1.8523755453829496,0,0
1517161757631880275,-210.51020601493323,-136.0239733438124,0,1.8538402194780559,0,0
1517161757665912943,-210.5732374298484,-135.8077797574112,0,1.8550841254985646,0,0
1517161757698911349,-210.63472846491584,-135.59773151477944,0,1.8560478112146532,0,0
1517161757731952606,-210.69661741950264,-135.38698499585982,0,1.8567753700907765,0,0
1517161757765322200,-210.75939192406574,-135.17370562286078,0,1.8572707840309397,0,0
1517161757798978240,-210.82292690343186,-134.9581423318364,0,1.8575284666599488,0,0
1517161757832078124,-210.88557635281575,-134.7456908228284,0,1.8575464413607559,0,0
1517161757864935659,-210.94787687628514,-134.5343467962491,0,1.8573348271937902,0,0
1517161757900426160,-211.01523395745673,-134.30555847785203,0,1.8568510315837776,0,0
1517161757933365876,-211.0777552307311,-134.09273429147595,0,1.8561662611786778,0,0
1517161757966560741,-211.14071280055708,-133.87778810516738,0,1.8552479060916158,0,0
1517161757999968960,-211.20397360848,-133.66097398887953,0,1.854093523401178,0,0
1517161758032745308,-211.26588769468768,-133.44778007988663,0,1.8527377804071692,0,0
1517161758067269168,-211.33088773617413,-133.22269823070963,0,1.8511106317157828,0,0
1517161758099702746,-211.39172860935471,-133.010756534566,0,1.8495814063334353,0,0
1517161758133259069,-211.45445032749467,-132.79098569149804,0,1.8480271618087907,0,0
1517161758165980917,-211.51539535402097,-132.57620266763672,0,1.8465386969348432,0,0
1517161758200038962,-211.57860550347556,-132.35215346998706,0,1.8450176771740543,0,0
1517161758233000055,-211.63956641759484,-132.13484424263746,0,1.8435728496800519,0,0
1517161758265491204,-211.69945644313736,-131.92017959423498,0,1.8421746091317304,0,0
1517161758299508286,-211.7619484402234,-131.69495572086885,0,1.8407381376243095,0,0
1517161758333121316,-211.82349033946028,-131.4719323135959,0,1.8393460879479466,0,0
1517161758365783098,-211.8830964525175,-131.25477333568168,0,1.8380192900753085,0,0
1517161758400063073,-211.94545384366853,-131.0263866718522,0,1.83665396403087,0,0
1517161758433112203,-212.0053803663894,-130.80575085992666,0,1.8353638487928556,0,0
1517161758466692687,-212.06608131775707,-130.5811208419787,0,1.8340791308989257,0,0
1517161758500764460,-212.12747957605973,-130.35274931343776,0,1.8328023513276905,0,0
1517161758567587331,-212.24735387272537,-129.9035476014365,0,1.8303757329841939,0,0
1517161758601015648,-212.30705949563014,-129.67819196337894,0,1.8291999474410918,0,0
1517161758633665525,-212.36521115978437,-129.45767778642718,0,1.828075868902111,0,0
1517161758667389376,-212.42510975629727,-129.2294935459723,0,1.826939883381961,0,0
1517161758701077546,-212.4847805904883,-129.00113326567435,0,1.825830362185882,0,0
1517161758733901960,-212.5427672174601,-128.77823170478575,0,1.8247734136200684,0,0
1517161758767242496,-212.60151353897743,-128.55142978268825,0,1.82372406248421,0,0
1517161758800927273,-212.66071466398859,-128.32188643806234,0,1.8226885015121121,0,0
1517161758833891182,-212.71850497815552,-128.09687144875113,0,1.8216989113122024,0,0
1517161758866460223,-212.7754669058412,-127.87418364879346,0,1.8207441609283728,0,0
1517161758900781257,-212.83535052900777,-127.63912588784089,0,1.8197626218117353,0,0
1517161758933718061,-212.89268527447763,-127.4131762753377,0,1.8188442338710205,0,0
1517161758967337811,-212.9510777394902,-127.18217078423473,0,1.817930459697405,0,0
1517161759000745070,-213.00897378784651,-126.95225935003293,0,1.817045993199326,0,0
1517161759034988916,-213.0681919620186,-126.71621711686298,0,1.816163579247208,0,0
1517161759066937638,-213.12332820762097,-126.49565909566022,0,1.8153622726305971,0,0
1517161759101096455,-213.18216187338663,-126.25948999260419,0,1.814528855229261,0,0
1517161759134634793,-213.2398134160465,-126.02726029989796,0,1.8137338931743903,0,0
1517161759167761527,-213.29665092442266,-125.79754480977203,0,1.8129712407503116,0,0
1517161759201931065,-213.35517074136274,-125.56025358259629,0,1.8122079357783,0,0
1517161759235111753,-213.41189701228092,-125.32949976468069,0,1.8114892963480311,0,0
1517161759266889458,-213.46613586720696,-125.10820304093828,0,1.8108217883220377,0,0
1517161759301607375,-213.52529773480686,-124.86610079130105,0,1.810115601323386,0,0
1517161759335269208,-213.58256881115062,-124.63103905512183,0,1.8094537930342618,0,0
1517161759368207259,-213.63852543632402,-124.40072777291813,0,1.808827926599541,0,0
1517161759402867190,-213.69732267465264,-124.15805762933941,0,1.8081924171846264,0,0
1517161759435449608,-213.75252029215082,-123.92963974742433,0,1.8076164746800025,0,0
1517161759468435470,-213.80833076441618,-123.69810884299203,0,1.807054500406339,0,0
1517161759502062517,-213.86515678544168,-123.46178758196011,0,1.806503355469019,0,0
1517161759535273670,-213.92121513240087,-123.22810692180451,0,1.805980487024235,0,0
1517161759568453430,-213.97715992482273,-122.99437210961078,0,1.8054793153884676,0,0
1517161759601971543,-214.03361760374023,-122.75797969928422,0,1.8049944583198987,0,0
1517161759668770957,-214.14597680218046,-122.28606377414239,0,1.8040920336643185,0,0
1517161759702012320,-214.20181966987414,-122.0508368871039,0,1.8036744814894048,0,0
1517161759802065098,-214.36966416189753,-121.34133644202727,0,1.8025431244509988,0,0
1517161759834734656,-214.4244048771717,-121.10919865935352,0,1.8022142378735977,0,0
1517161759868564401,-214.48106262811254,-120.86858196625046,0,1.8018945735890466,0,0
1517161759901727488,-214.53658105945522,-120.63247981555406,0,1.8016017802411914,0,0
1517161759935043671,-214.59233688343022,-120.39506632707946,0,1.801328074735168,0,0
1517161759968705759,-214.6486562391271,-120.15496764901529,0,1.801072266820583,0,0
1517161760002163965,-214.70462308088705,-119.91610891477761,0,1.8008386006311765,0,0
1517161760035290378,-214.76002753210244,-119.67941341477216,0,1.8006274154873498,0,0
1517161760068580416,-214.81570205088556,-119.44134784420855,0,1.8004353401758542,0,0
1517161760101958426,-214.87152390255446,-119.2024559647204,0,1.8002629825732754,0,0
1517161760135322259,-214.92732609294595,-118.96347326412958,0,1.8001108817618565,0,0
1517161760168636234,-214.98305276474187,-118.72466090982296,0,1.7999790891129197,0,0
1517161760201701748,-215.03837536969144,-118.48745005443644,0,1.7998680709988908,0,0
1517161760236480373,-215.09658075018703,-118.23776173029582,0,1.7997725248305199,0,0
1517161760269334772,-215.1515851812342,-118.00171645352619,0,1.799702204964828,0,0
1517161760336000516,-215.26326952209487,-117.52225825500894,0,1.7996188765210546,0,0
1517161760369970364,-215.3202244850439,-117.27770466890755,0,1.7996069166073307,0,0
1517161760403673734,-215.37676841812288,-117.03491405965862,0,1.7996153461119868,0,0
1517161760436378558,-215.4316749036252,-116.79917365231154,0,1.7996428162332483,0,0
1517161760469523660,-215.4873622897857,-116.56012080827425,0,1.79969000818271,0,0
1517161760503640940,-215.54473088227385,-116.31391551085747,0,1.7997588977421184,0,0
1517161760537440155,-215.60161650094116,-116.06986991918903,0,1.7998474330544827,0,0
1517161760570832053,-215.65787118957428,-115.8286379617053,0,1.7999547017747293,0,0
1517161760603722039,-215.71333713300578,-115.59091312541752,0,1.800079571020392,0,0
1517161760637106481,-215.76969839715497,-115.349498817902,0,1.8002257927526062,0,0
1517161760668873017,-215.82338922674325,-115.11968060105688,0,1.8003831248702964,0,0
1517161760704046030,-215.8829110414589,-114.86510544081429,0,1.8005780077227167,0,0
1517161760736525467,-215.93794695540257,-114.62992585094975,0,1.8007772469474306,0,0
1517161760770188259,-215.99506522255803,-114.38608152485929,0,1.8010032652867152,0,0
1517161760803816074,-216.0522064685549,-114.14239789845894,0,1.8012488720612625,0,0
1517161760837509620,-216.10954588144196,-113.89815025294992,0,1.8015148167268482,0,0
1517161760869444869,-216.1639765267764,-113.66657234371102,0,1.8017852211073304,0,0
1517161760903786095,-216.22260252247628,-113.41746980483644,0,1.802095902434079,0,0
1517161760937672259,-216.2805517284484,-113.17159445851135,0,1.8024226786233426,0,0
1517161760970806801,-216.3373155799829,-112.93110711849602,0,1.8027616151467614,0,0
1517161761004392885,-216.39495778367768,-112.68728133472322,0,1.8031247519232263,0,0
1517161761037357146,-216.4516391507731,-112.44791485998809,0,1.8035003337011044,0,0
1517161761071477434,-216.51042323824194,-112.20010189730861,0,1.8039090867606473,0,0
1517161761105018556,-216.5683274240573,-111.95644886700953,0,1.8043307332606426,0,0
1517161761137531690,-216.62457222254852,-111.72022432181441,0,1.804758227987049,0,0
1517161761171343386,-216.68318766802838,-111.47452926604382,0,1.8052224032840758,0,0
1517161761205259983,-216.74211621284766,-111.22804049059152,0,1.8057081101731074,0,0
1517161761237914725,-216.79898030758955,-110.99069742329385,0,1.806194769310813,0,0
1517161761271611855,-216.8577950694344,-110.74575756185237,0,1.8067165399983922,0,0
1517161761304392458,-216.91514590101502,-110.50746477192746,0,1.8072432120687394,0,0
1517161761338659473,-216.9752443974931,-110.25835615995543,0,1.80781391101206,0,0
1517161761371104444,-217.03228966615245,-110.0224880173511,0,1.808373259571522,0,0
1517161761404044256,-217.09035029517878,-109.78302224938889,0,1.8089600577678813,0,0
1517161761438562932,-217.15135500329203,-109.53208347438637,0,1.8095954575950155,0,0
1517161761471813319,-217.2102781062252,-109.29037471193584,0,1.8102273477796211,0,0
1517161761505452174,-217.27005315311555,-109.04585718464457,0,1.8108864523134929,0,0
1517161761537754386,-217.32761149031325,-108.81107470677482,0,1.8115381654815752,0,0
1517161761571671431,-217.38821819738672,-108.5645803658917,0,1.8122423074946508,0,0
1517161761605315630,-217.44851427599613,-108.32009963979442,0,1.8129609028485543,0,0
1517161761638720234,-217.50855918943566,-108.07739532811965,0,1.813694235181249,0,0
1517161761671766323,-217.56813820425947,-107.83733548837338,0,1.8144391953598076,0,0
1517161761705672680,-217.62945669445764,-107.59107246852673,0,1.8152237408048086,0,0
1517161761739430037,-217.69069934724436,-107.3459432823393,0,1.816025192983511,0,0
1517161761771878400,-217.7497530346816,-107.11037280191408,0,1.8168147477502175,0,0
1517161761806257292,-217.81252284743655,-106.86084934196477,0,1.8176718306201682,0,0
1517161761838595346,-217.87176049130176,-106.62620180161768,0,1.8184973753538818,0,0
1517161761872632045,-217.93431635671502,-106.37929993761485,0,1.8193771244739199,0,0
1517161761906630694,-217.9970126965363,-106.13274827503513,0,1.8202431117492288,0,0
1517161761939105139,-218.05709137486613,-105.89731860041263,0,1.8210572241164988,0,0
1517161761973198801,-218.1203652143721,-105.65022186591318,0,1.821898206280259,0,0
1517161762005530998,-218.18055561479332,-105.41595892234868,0,1.8226827517424695,0,0
1517161762038870670,-218.24280749512496,-105.17446455221196,0,1.8234785031757978,0,0
1517161762072003387,-218.30485669466074,-104.93453738939768,0,1.8242559953169737,0,0
1517161762106757563,-218.37013570272822,-104.68294104470205,0,1.825057266734504,0,0
1517161762139822053,-218.4324211837175,-104.4436452017985,0,1.825806018321385,0,0
1517161762206780099,-218.5590785135913,-103.95925539367714,0,1.8272817820298128,0,0
1517161762239845229,-218.62187666511747,-103.72015344568803,0,1.8279905329725314,0,0
1517161762272606984,-218.68425889294926,-103.48330901853654,0,1.828679732481929,0,0
1517161762306611618,-218.74917298644297,-103.23754603720906,0,1.8293813400202967,0,0
1517161762340234728,-218.81352083734015,-102.99460662423473,0,1.8300613153317253,0,0
1517161762372186650,-218.87481656198088,-102.76380265335665,0,1.8306948128174694,0,0
1517161762406628746,-218.94104546222823,-102.51507646311704,0,1.8313638410416322,0,0
1517161762439942400,-219.0052551436871,-102.27456353465251,0,1.8319972862645615,0,0
1517161762472559988,-219.0682634900277,-102.03913656671703,0,1.8326044771573329,0,0
1517161762506924160,-219.1347924195469,-101.79116746003709,0,1.8332302454142835,0,0
1517161762540021868,-219.1990083611975,-101.5523989583343,0,1.8338194313135954,0,0
1517161762573165626,-219.2634468665452,-101.31335861078394,0,1.8343961413754035,0,0
1517161762606561172,-219.3285063846983,-101.07256289663312,0,1.8349637741732672,0,0
1517161762640087190,-219.39394944040038,-100.83088708305668,0,1.83552003429226,0,0
1517161762673134431,-219.45858143943053,-100.59272156007648,0,1.8360550223078604,0,0
1517161762706709699,-219.52436832181482,-100.35081009133016,0,1.8365850052137664,0,0
1517161762741149139,-219.59197282948844,-100.10273393250476,0,1.8371144344958372,0,0
1517161762773709795,-219.65600181053279,-99.86824811122175,0,1.8376017597409766,0,0
1517161762806988664,-219.72155280895566,-99.6286467904005,0,1.8380865526820043,0,0
1517161762840801192,-219.7882651245273,-99.38526143397472,0,1.8385653663812125,0,0
1517161762874022074,-219.85391486157857,-99.14619141884918,0,1.8390222985528062,0,0
1517161762906593355,-219.9183784472063,-98.91185017840304,0,1.8394572994631253,0,0
1517161762941265575,-219.9871027183773,-98.66245148568265,0,1.8399062166441171,0,0
1517161762973731571,-220.05154663930807,-98.42897617980861,0,1.8403133444382327,0,0
1517161763007917782,-220.11949847458018,-98.18318599964098,0,1.8407282168876409,0,0
1517161763040704466,-220.18475512447893,-97.94751137965919,0,1.8411127776006877,0,0
1517161763073405161,-220.2499219037824,-97.71250636688174,0,1.8414833292100705,0,0
1517161763108172618,-220.3192928483413,-97.46270435723731,0,1.8418630571286474,0,0
1517161763141516802,-220.38590324728224,-97.22318205538419,0,1.8422134463022481,0,0
1517161763173539223,-220.44994311580842,-96.99320331651573,0,1.8425372298327753,0,0
1517161763207587443,-220.51810601168586,-96.74872773059286,0,1.8428678268593748,0,0
1517161763240876969,-220.58481815933084,-96.50975112574007,0,1.84317743236884,0,0
1517161763274609076,-220.65248248346387,-96.26764861464311,0,1.8434774091938537,0,0
1517161763307701216,-220.71892354610065,-96.03018891942419,0,1.843758246776306,0,0
1517161763341731035,-220.7873062167254,-95.78605145157135,0,1.8440331472986757,0,0
1517161763373883127,-220.85196735206623,-95.55543200095494,0,1.844279931210033,0,0
1517161763407955636,-220.92054208830854,-95.3110869431273,0,1.844527721030638,0,0
1517161763441941645,-220.98899196351587,-95.06741200108581,0,1.8447607986094587,0,0
1517161763475067194,-221.05575273269957,-94.82995378190847,0,1.8449744350939992,0,0
1517161763508699233,-221.1235752011252,-94.58891212093648,0,1.8451776589879958,0,0
1517161763542900452,-221.1925842253561,-94.34383946851356,0,1.8453701825952804,0,0
1517161763575451764,-221.25829716196407,-94.11063418023234,0,1.8455401709033399,0,0
1517161763608638341,-221.32532236187146,-93.87292215525274,0,1.8457001709051504,0,0
1517161763642018879,-221.3927663375635,-93.63386557871121,0,1.84584754871387,0,0
1517161763676572980,-221.46260642519192,-93.38645121894304,0,1.8459857801285084,0,0
1517161763708671853,-221.52750357946812,-93.15665891043832,0,1.8461011258545406,0,0
1517161763741759257,-221.59441576505947,-92.91983178758714,0,1.8462068488543641,0,0
1517161763775596522,-221.6628582414683,-92.67768099600202,0,1.8463011293736575,0,0
1517161763808903616,-221.7302386371959,-92.4393667829957,0,1.8463802605449042,0,0
1517161763842194742,-221.79759356548016,-92.20120844344318,0,1.8464457934842609,0,0
1517161763875321251,-221.8646189029228,-91.96426854309323,0,1.8464975398021224,0,0
1517161763908723070,-221.93220142135144,-91.72540016702544,0,1.8465361129625375,0,0
1517161763942426953,-222.00039182633896,-91.48441252840345,0,1.8465611831850606,0,0
1517161763975548854,-222.06739818161878,-91.24762566836888,0,1.8465722582895852,0,0
1517161764008893134,-222.1348444756651,-91.00928809743587,0,1.8465698213823512,0,0
1517161764041232083,-222.2002445607713,-90.77817337192957,0,1.8465544300821646,0,0
1517161764076052118,-222.27064468606147,-90.52936737793378,0,1.846523508139487,0,0
1517161764109008059,-222.33725579779983,-90.29391907681219,0,1.8464805281958372,0,0
1517161764142201964,-222.4043247372505,-90.0568073714154,0,1.8464237497393345,0,0
1517161764175282902,-222.4711390189449,-89.8205387515231,0,1.846353689702234,0,0
1517161764209890639,-222.5410052200473,-89.57340359178151,0,1.846265990792593,0,0
1517161764243850278,-222.60952785882466,-89.3309338232717,0,1.8461656070383976,0,0
1517161764275772086,-222.6739036581985,-89.1030472479752,0,1.8460582998050452,0,0
1517161764309134287,-222.74114476874036,-88.86491174344562,0,1.8459327341748515,0,0
1517161764343097607,-222.80955253677791,-88.62252058265801,0,1.8457908126450329,0,0
1517161764375291525,-222.8743514147556,-88.39278955288987,0,1.8456431496634387,0,0
1517161764443467553,-223.0114153710336,-87.90639677368029,0,1.845288213153585,0,0
1517161764476400740,-223.07754176682417,-87.67148760011926,0,1.8450961875775829,0,0
1517161764510197171,-223.14534006029336,-87.43045297842504,0,1.8448851854718753,0,0
1517161764544065958,-223.21321761708649,-87.18893429290225,0,1.8446595534871404,0,0
1517161764576336008,-223.27782650282288,-86.95884550879856,0,1.8444313593985546,0,0
1517161764610157337,-223.34547022680843,-86.7177261102258,0,1.8441783483749616,0,0
1517161764643816321,-223.4127136567336,-86.47779423526252,0,1.8439124719679507,0,0
1517161764676982256,-223.47889493745362,-86.24140586043393,0,1.8436367418827957,0,0
1517161764710224931,-223.54514916745813,-86.00449879689256,0,1.8433466700005885,0,0
1517161764744872189,-223.61411376725778,-85.75761141858318,0,1.8430297300819354,0,0
1517161764777141119,-223.67825935546676,-85.52769804669913,0,1.8427211230312344,0,0
1517161764810683041,-223.74484520137628,-85.28874145905047,0,1.8423866094172519,0,0
1517161764843765868,-223.8104262584809,-85.05308172243325,0,1.8420429527238555,0,0
